distancia_km,pl_800,pl_1800,rsrp_800,rsrp_1800,cumple_800,cumple_1800,delta_rsrp_800_menos_1800,geometry
2.0658129059948567,137.4386746326518,151.59757849594462,-105.43867463265181,-119.59757849594462,False,False,14.158903863292807,POINT (440774.0338672312 4483401.590909692)
2.032766819020749,137.1883478238078,151.34725168710062,-105.18834782380779,-119.34725168710062,False,False,14.158903863292835,POINT (440748.3154329741 4483377.871754023)
2.000838936929475,136.94259584082687,151.1014997041197,-104.94259584082687,-119.1014997041197,True,False,14.158903863292835,POINT (440724.57001561514 4483352.195497762)
1.773662667730749,135.07174191399247,149.23064577728528,-103.07174191399247,-117.23064577728528,True,False,14.158903863292807,POINT (440588.14831219794 4483057.042656522)
1.7661105715322207,135.00550439940096,149.1644082626938,-103.00550439940096,-117.1644082626938,True,False,14.158903863292835,POINT (440589.8870965061 4483022.099779728)
1.7610148826012901,134.9606511820215,149.1195550453143,-102.96065118202151,-117.11955504531431,True,False,14.158903863292807,POINT (440593.4379332761 4482987.292534963)
1.7610540508852652,134.9609964433925,149.1199003066853,-102.9609964433925,-117.11990030668531,True,False,14.158903863292807,POINT (440601.38585773215 4482953.223459021)
1.7649634271277994,134.99541831530388,149.15432217859671,-102.99541831530388,-117.15432217859671,True,False,14.158903863292835,POINT (440612.3962805969 4482920.032035933)
1.7721984577407877,135.05892176815766,149.2178256314505,-103.05892176815766,-117.2178256314505,True,False,14.158903863292835,POINT (440625.92617458425 4482887.7611333905)
1.784867793911141,135.1695013745735,149.32840523786635,-103.16950137457351,-117.32840523786635,True,False,14.158903863292835,POINT (440643.9269742814 4482857.759028245)
1.7924345771021422,135.2351714606125,149.3940753239053,-103.23517146061249,-117.3940753239053,True,False,14.158903863292807,POINT (440653.99528699333 4482842.451732236)
1.8098876853836432,135.3855912294072,149.54449509270003,-103.3855912294072,-117.54449509270003,True,False,14.158903863292835,POINT (440675.5926480239 4482814.909873248)
1.8262564222136186,135.52535297322817,149.68425683652097,-103.52535297322817,-117.68425683652097,True,False,14.158903863292807,POINT (440695.7199389628 4482786.278008888)
1.8429425742426,135.6665414398355,149.8254453031283,-103.6665414398355,-117.8254453031283,True,False,14.158903863292807,POINT (440715.6578508215 4482757.512610539)
1.859606680449752,135.80627329024148,149.9651771535343,-103.80627329024148,-117.96517715353431,True,False,14.158903863292835,POINT (440735.0918082875 4482728.404837054)
1.8788376661470214,135.96598095277324,150.12488481606604,-103.96598095277324,-118.12488481606604,True,False,14.158903863292807,POINT (440756.4942769408 4482700.738035479)
1.7924345771021422,135.2351714606125,149.3940753239053,-103.23517146061249,-117.3940753239053,True,False,14.158903863292807,POINT (440653.99528699333 4482842.451732236)
1.8073545093617327,135.3638492465564,149.52275310984922,-103.36384924655641,-117.52275310984922,True,False,14.158903863292807,POINT (440673.2629187831 4482813.2325884225)
1.8235791413708042,135.50257935650362,149.66148321979645,-103.50257935650362,-117.66148321979645,True,False,14.158903863292835,POINT (440693.23455024866 4482784.490305563)
1.8403420794894134,135.64462186792952,149.80352573122232,-103.64462186792952,-117.80352573122232,True,False,14.158903863292807,POINT (440713.22089698206 4482755.757990233)
1.8561628831583623,135.77749929092377,149.9364031542166,-103.77749929092377,-117.9364031542166,True,False,14.158903863292835,POINT (440731.82651097805 4482726.130834699)
1.87087033352199,135.90001384393315,150.05891770722596,-103.90001384393315,-118.05891770722596,True,False,14.158903863292807,POINT (440748.8572213604 4482695.56810346)
1.883123776096081,136.00135302091832,150.16025688421112,-104.00135302091832,-118.16025688421112,True,False,14.158903863292807,POINT (440762.9675757365 4482663.542102729)
1.889314165447662,136.05229872263791,150.21120258593075,-104.05229872263791,-118.21120258593075,True,False,14.158903863292835,POINT (440770.05249297107 4482642.893730492)
1.8890300623207916,136.04996426611493,150.20886812940776,-104.04996426611493,-118.20886812940776,True,False,14.158903863292835,POINT (440770.75175343885 4482608.10851347)
1.8784076057010455,135.96242733057753,150.12133119387033,-103.96242733057753,-118.12133119387033,True,False,14.158903863292807,POINT (440760.4704468715 4482574.749372839)
1.8673049221321194,135.87040227501427,150.0293061383071,-103.87040227501427,-118.0293061383071,True,False,14.158903863292835,POINT (440749.1216365756 4482541.680862004)
1.865437426106472,135.85486971622177,150.0137735795146,-103.85486971622177,-118.0137735795146,True,False,14.158903863292835,POINT (440746.36442650255 4482506.971219422)
1.8728901603837484,135.91676394478318,150.07566780807602,-103.91676394478318,-118.07566780807602,True,False,14.158903863292835,POINT (440752.3054282047 4482472.526928509)
1.889314165447662,136.05229872263791,150.21120258593075,-104.05229872263791,-118.21120258593075,True,False,14.158903863292835,POINT (440770.05249297107 4482642.893730492)
1.8988567706498385,136.13050643902454,150.28941030231738,-104.13050643902454,-118.28941030231738,True,False,14.158903863292835,POINT (440780.55236484756 4482609.549676017)
